sample,fasta
RNODE_93_length_1501_cov_3.34415,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_93_length_1501_cov_3.34415.fasta
RNODE_94_length_3002_cov_6.48725,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_94_length_3002_cov_6.48725.fasta
RNODE_98_length_2627_cov_21.08829,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/RNODE_98_length_2627_cov_21.08829.fasta
Robiginitalea_biformata_HTCC2501_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Robiginitalea_biformata_HTCC2501_genomic.fasta
Roseibacterium_elongatum_DSM_19469_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Roseibacterium_elongatum_DSM_19469_genomic.fasta
Roseobacter_denitrificans_OCh_114_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Roseobacter_denitrificans_OCh_114_genomic.fasta
Roseobacter_litoralis_Och_149_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Roseobacter_litoralis_Och_149_genomic.fasta
Ruegeria_pomeroyi_DSS-3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Ruegeria_pomeroyi_DSS-3_genomic.fasta
Ruegeria_sp_TM1040_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Ruegeria_sp_TM1040_genomic.fasta
Ruminiclostridium_thermocellum_DSM_2360_strain_LQR,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Ruminiclostridium_thermocellum_DSM_2360_strain_LQRI_genomic.fasta
S04_S1_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S04_S1_contigs.fasta
S06_S2_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S06_S2_contigs.fasta
S13_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S13_S3_contigs.fasta
S17_S4_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S17_S4_contigs.fasta
S18_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S18_S5_contigs.fasta
S19_S6_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S19_S6_contigs.fasta
S21_S7_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S21_S7_contigs.fasta
S26_S8_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S26_S8_contigs.fasta
S28_S9_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/S28_S9_contigs.fasta
Saccharophagus_degradans_2-40_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Saccharophagus_degradans_2-40_genomic.fasta
Salegentibacter_sp_T436_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salegentibacter_sp_T436_genomic.fasta
Salinibacter_ruber_DSM_13855_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salinibacter_ruber_DSM_13855_genomic.fasta
Salinibacter_ruber_M8_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salinibacter_ruber_M8_genomic.fasta
Salinispora_arenicola_CNS-205_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salinispora_arenicola_CNS-205_genomic.fasta
Salinispora_tropica_CNB-440_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salinispora_tropica_CNB-440_genomic.fasta
Salmonella_enterica_subsp_enterica_serovar_Typhimu,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22495_genomic.fasta
Salmonella_enterica_subsp_enterica_serovar_Typhimu,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Salmonella_enterica_subsp_enterica_serovar_Typhimurium_22792_genomic.fasta
Saprospira_grandis_str_Lewin_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Saprospira_grandis_str_Lewin_genomic.fasta
Sedimenticola_sp_SIP-G1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sedimenticola_sp_SIP-G1_genomic.fasta
Sediminicola_sp_YIK13_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sediminicola_sp_YIK13_genomic.fasta
Serinicoccus_sp_JLT9_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Serinicoccus_sp_JLT9_genomic.fasta
Shewanella_amazonensis_SB2B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_amazonensis_SB2B_genomic.fasta
Shewanella_baltica_BA175_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_BA175_genomic.fasta
Shewanella_baltica_OS117_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_OS117_genomic.fasta
Shewanella_baltica_OS155_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_OS155_genomic.fasta
Shewanella_baltica_OS185_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_OS185_genomic.fasta
Shewanella_baltica_OS195_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_OS195_genomic.fasta
Shewanella_baltica_OS223_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_OS223_genomic.fasta
Shewanella_baltica_OS678_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_baltica_OS678_genomic.fasta
Shewanella_denitrificans_OS217_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_denitrificans_OS217_genomic.fasta
Shewanella_frigidimarina_NCIMB_400_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_frigidimarina_NCIMB_400_genomic.fasta
Shewanella_halifaxensis_HAW-EB4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_halifaxensis_HAW-EB4_genomic.fasta
Shewanella_loihica_PV-4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_loihica_PV-4_genomic.fasta
Shewanella_pealeana_ATCC_700345_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_pealeana_ATCC_700345_genomic.fasta
Shewanella_piezotolerans_WP3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_piezotolerans_WP3_genomic.fasta
Shewanella_sediminis_HAW-EB3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_sediminis_HAW-EB3_genomic.fasta
Shewanella_sp_ANA-3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_sp_ANA-3_genomic.fasta
Shewanella_sp_MR-4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_sp_MR-4_genomic.fasta
Shewanella_sp_MR-7_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_sp_MR-7_genomic.fasta
Shewanella_sp_W3-18-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_sp_W3-18-1_genomic.fasta
Shewanella_violacea_DSS12_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_violacea_DSS12_genomic.fasta
Shewanella_woodyi_ATCC_51908_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Shewanella_woodyi_ATCC_51908_genomic.fasta
Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Siansivirga_zeaxanthinifaciens_CC-SAMT-1_genomic.fasta
Simiduia_agarivorans_SA1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Simiduia_agarivorans_SA1_genomic.fasta
SP005_S3_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/SP005_S3_contigs.fasta
SP010_S4_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/SP010_S4_contigs.fasta
Sphingopyxis_alaskensis_RB2256_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sphingopyxis_alaskensis_RB2256_genomic.fasta
Sphingopyxis_sp_LPB0140_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sphingopyxis_sp_LPB0140_genomic.fasta
Spiribacter_salinus_M19-40_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Spiribacter_salinus_M19-40_genomic.fasta
Spiribacter_sp_UAH-SP71_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Spiribacter_sp_UAH-SP71_genomic.fasta
Spirochaeta_sp_L21-RPul-D2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Spirochaeta_sp_L21-RPul-D2_genomic.fasta
Spirochaeta_thermophila_DSM_6578_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Spirochaeta_thermophila_DSM_6578_genomic.fasta
Spongiibacter_sp_IMCC21906_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Spongiibacter_sp_IMCC21906_genomic.fasta
Staphylothermus_hellenicus_DSM_12710_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Staphylothermus_hellenicus_DSM_12710_genomic.fasta
Staphylothermus_marinus_F1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Staphylothermus_marinus_F1_genomic.fasta
Stappia_sp_ES058_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Stappia_sp_ES058_genomic.fasta
Streptococcus_agalactiae_strain_GX026_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_agalactiae_strain_GX026_genomic.fasta
Streptococcus_agalactiae_strain_GX064_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_agalactiae_strain_GX064_genomic.fasta
Streptococcus_agalactiae_strain_HN016_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_agalactiae_strain_HN016_genomic.fasta
Streptococcus_iniae_SF1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_iniae_SF1_genomic.fasta
Streptococcus_iniae_strain_ISET0901_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_iniae_strain_ISET0901_genomic.fasta
Streptococcus_iniae_strain_YSFST01-82_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_iniae_strain_YSFST01-82_genomic.fasta
Streptococcus_parauberis_KCTC_11537_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptococcus_parauberis_KCTC_11537_genomic.fasta
Streptomyces_pactum_strain_KLBMP_5084_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptomyces_pactum_strain_KLBMP_5084_genomic.fasta
Streptomyces_sp_CNQ-509_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptomyces_sp_CNQ-509_genomic.fasta
Streptomyces_sp_GBA_94-10_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptomyces_sp_GBA_94-10_genomic.fasta
Streptomyces_sp_PVA_94-07_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Streptomyces_sp_PVA_94-07_genomic.fasta
Sulfitobacter_sp_AM1-D1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sulfitobacter_sp_AM1-D1_genomic.fasta
Sulfobacillus_acidophilus_TPY_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sulfobacillus_acidophilus_TPY_genomic.fasta
Sulfurimonas_autotrophica_DSM_16294_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sulfurimonas_autotrophica_DSM_16294_genomic.fasta
Sulfurimonas_denitrificans_DSM_1251_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sulfurimonas_denitrificans_DSM_1251_genomic.fasta
Sulfurovum_sp_NBC37-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Sulfurovum_sp_NBC37-1_genomic.fasta
Synechococcus_sp_CC9311_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_CC9311_genomic.fasta
Synechococcus_sp_CC9605_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_CC9605_genomic.fasta
Synechococcus_sp_CC9902_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_CC9902_genomic.fasta
Synechococcus_sp_KORDI-100_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_KORDI-100_genomic.fasta
Synechococcus_sp_KORDI-49_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_KORDI-49_genomic.fasta
Synechococcus_sp_KORDI_52_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_KORDI_52_genomic.fasta
Synechococcus_sp_PCC_7002_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_PCC_7002_genomic.fasta
Synechococcus_sp_RCC307_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_RCC307_genomic.fasta
Synechococcus_sp_WH_7803_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_WH_7803_genomic.fasta
Synechococcus_sp_WH_8020_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_WH_8020_genomic.fasta
Synechococcus_sp_WH_8102_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_WH_8102_genomic.fasta
Synechococcus_sp_WH_8103_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_WH_8103_genomic.fasta
Synechococcus_sp_WH_8109_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Synechococcus_sp_WH_8109_genomic.fasta
T-2016-70-F4-1_S12_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-2016-70-F4-1_S12_contigs.fasta
T-2016-70-F4-2_S11_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-2016-70-F4-2_S11_contigs.fasta
T-2016-70-F4-3_S10_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-2016-70-F4-3_S10_contigs.fasta
T-211_S5_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-211_S5_contigs.fasta
T-217_S6_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-217_S6_contigs.fasta
T-218_S8_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-218_S8_contigs.fasta
T-219_S4_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-219_S4_contigs.fasta
T-232_S7_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-232_S7_contigs.fasta
T-280_S9_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/T-280_S9_contigs.fasta
Tenacibaculum_dicentrarchi_strain_AY7486TD_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Tenacibaculum_dicentrarchi_strain_AY7486TD_genomic.fasta
Tenacibaculum_sp_LPB0136_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Tenacibaculum_sp_LPB0136_genomic.fasta
Teredinibacter_turnerae_T7901_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Teredinibacter_turnerae_T7901_genomic.fasta
Thalassolituus_oleivorans_MIL-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thalassolituus_oleivorans_MIL-1_genomic.fasta
Thalassolituus_oleivorans_R6-15_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thalassolituus_oleivorans_R6-15_genomic.fasta
Thalassolituus_oleivorans_strain_K188_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thalassolituus_oleivorans_strain_K188_genomic.fasta
Thalassotalea_sp_LPB0090_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thalassotalea_sp_LPB0090_genomic.fasta
Thermaerobacter_marianensis_DSM_12885_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermaerobacter_marianensis_DSM_12885_genomic.fasta
Thermoanaerobacter_siderophilus_SR4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermoanaerobacter_siderophilus_SR4_genomic.fasta
Thermococcus_barophilus_CH5_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_barophilus_CH5_genomic.fasta
Thermococcus_barophilus_MP_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_barophilus_MP_genomic.fasta
Thermococcus_eurythermalis_A501_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_eurythermalis_A501_genomic.fasta
Thermococcus_gammatolerans_EJ3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_gammatolerans_EJ3_genomic.fasta
Thermococcus_litoralis_DSM_5473_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_litoralis_DSM_5473_genomic.fasta
Thermococcus_nautili_strain_30-1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_nautili_strain_30-1_genomic.fasta
Thermococcus_onnurineus_NA1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_onnurineus_NA1_genomic.fasta
Thermococcus_sp_4557_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_sp_4557_genomic.fasta
Thermococcus_sp_AM4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_sp_AM4_genomic.fasta
Thermococcus_sp_CDGS_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_sp_CDGS_genomic.fasta
Thermococcus_sp_CL1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_sp_CL1_genomic.fasta
Thermococcus_sp_ES1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermococcus_sp_ES1_genomic.fasta
Thermodesulfatator_indicus_DSM_15286_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermodesulfatator_indicus_DSM_15286_genomic.fasta
Thermoplasma_volcanium_GSS1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermoplasma_volcanium_GSS1_genomic.fasta
Thermosediminibacter_oceani_DSM_16646_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermosediminibacter_oceani_DSM_16646_genomic.fasta
Thermosipho_melanesiensis_BI429_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermosipho_melanesiensis_BI429_genomic.fasta
Thermosipho_melanesiensis_strain_431_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermosipho_melanesiensis_strain_431_genomic.fasta
Thermosipho_sp_1063_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermosipho_sp_1063_genomic.fasta
Thermotoga_maritima_MSB8_1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_maritima_MSB8_1_genomic.fasta
Thermotoga_maritima_MSB8_2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_maritima_MSB8_2_genomic.fasta
Thermotoga_maritima_MSB8_3_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_maritima_MSB8_3_genomic.fasta
Thermotoga_maritima_MSB8_4_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_maritima_MSB8_4_genomic.fasta
Thermotoga_maritima_strain_Tma100_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_maritima_strain_Tma100_genomic.fasta
Thermotoga_maritima_strain_Tma200_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_maritima_strain_Tma200_genomic.fasta
Thermotoga_neapolitana_DSM_4359_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_neapolitana_DSM_4359_genomic.fasta
Thermotoga_sp_2812B_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_sp_2812B_genomic.fasta
Thermotoga_sp_Cell2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_sp_Cell2_genomic.fasta
Thermotoga_sp_RQ2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_sp_RQ2_genomic.fasta
Thermotoga_sp_RQ7_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermotoga_sp_RQ7_genomic.fasta
Thermovirga_lienii_DSM_17291_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thermovirga_lienii_DSM_17291_genomic.fasta
Thiocystis_violascens_DSM_198_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thiocystis_violascens_DSM_198_genomic.fasta
Thioflavicoccus_mobilis_8321_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thioflavicoccus_mobilis_8321_genomic.fasta
Thiolapillus_brandeum_Hiromi_1_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thiolapillus_brandeum_Hiromi_1_genomic.fasta
Thiomicrospira_crunogena_XCL-2_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Thiomicrospira_crunogena_XCL-2_genomic.fasta
TiA_S9_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/TiA_S9_contigs.fasta
TiB_S10_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/TiB_S10_contigs.fasta
TiE_S11_contigs,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/TiE_S11_contigs.fasta
Tistrella_mobilis_KA081020-065_genomic,/hps/nobackup/rdf/metagenomics/service-team/users/timrozday/cami/marine/simulation_short_read/genomes/Tistrella_mobilis_KA081020-065_genomic.fasta
